编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"4811","121-JLID00-390","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","欧束菲贵妇膏龙血膏30g","","通货","日化品","详情","欧束菲贵妇膏龙血膏30g","192","192","0.0003843125","0","0","4.80","0.55","1.02","6.37","4.00","Shopee：96000.00Lazada：96000.00","Shopee：86000.00Lazada：86000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.42Lazada：28.42","2.00","","贵妇膏，Melembapkan dananti kerut cream龙血膏，Krim darah naga pemutih  懒人素颜霜 Kirm skin tone","遮瑕，抗皱，紧致，补水，保湿护肤","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4810","121-JLID00-387","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","清肌净颜祛痘膏30g","","通货","日化品","详情","清肌净颜祛痘膏30g","120","120","0.0002275","0","0","4.00","0.45","0.60","5.05","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.76Lazada：26.76","2.00","","祛痘膏 Salep Wajah Jerawat","控油，净痘，壬二酸祛痘","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4809","121-JLID00-384","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IFAST黑灵芝洗发乳200ml","","通货","日化品","详情","IFAST黑灵芝洗发乳200ml","80","80","0.00057798","0","0","5.50","0.46","1.53","7.49","4.00","Shopee：95000.00Lazada：95000.00","Shopee：85000.00Lazada：85000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.87Lazada：26.87","2.00","","黑灵芝洗发乳，BLACK LUCIDUM ESSENCE SHAMPOO  滋润养发液Sampo Rambut Bergizi","抚平毛躁，发质水润柔顺，亮发，清洁洗发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4808","121-JLID00-395","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","HUIHOO直发膏100g","","通货","日化品","详情","HUIHOO直发膏100g","70","70","0.00074946857142857","0","0","6.50","0.32","1.99","8.81","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.25Lazada：27.25","2.00","","直发膏  HAIR STRAIGHTENING CREAM","改善干枯毛躁，柔顺秀发，温和滋养","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4807","121-JLID00-394","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","蜂胶痤疮精华液30ml","","通货","日化品","详情","蜂胶痤疮精华液30ml","120","120","0.00042757","0","0","5.50","0.46","1.13","7.09","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.97Lazada：28.97","2.00","","痤疮精华液，Serum Jerawat祛痘精华液 Serum Wajah Jerawat","控油，修护，收缩毛孔，祛痘","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4805","121-JLID00-275","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","细致毛孔精华液30ml","","通货","日化品","详情","细致毛孔精华液30ml","336","336","0.0002071875","0","0","2.40","0.34","0.55","3.29","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.97Lazada：25.97","2.00","","收缩毛孔精华液，Serum Mengecilkan Pori-pori 美白精华液，Serum Pemutih 祛痘精华液 Serum Jerawat","祛痘印，毛孔缩小","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4804","121-JLID00-232","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","二硫化硒洗发水【300ml】","","通货","日化品","详情","二硫化硒洗发水【300ml】","60","60","0.00103194","0","0","3.20","0.82","2.73","6.75","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.76Lazada：26.76","2.00","","控油洗发水，Oil Control Shampoo 去屑洗发水， Anti-Dandruff Shampoo 黑发洗发水，Black Hair Shampoo 防脱发洗发水 Anti-Hair Loss Shampoo","去屑止痒，控油，头发护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4803","121-JLID00-208","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","芙芊姿魅体精华沐浴露330ml","","通货","日化品","详情","330ml","40","40","0.0016065910714286","0","0","5.50","0.75","4.26","10.51","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.55Lazada：25.55","2.00","","减肥沐浴露，Weight Loss Body Wash 燃脂沐浴露，Fat Burning Body Wash 排毒沐浴露，Detox Body Wash 控油沐浴露 Oil Control Body Wash","减肥","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4802","121-JLID00-50","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Underarm whitening cream腋窝霜","","通货","日化品","详情","50ml 曲酸腋窝霜","288","288","0.0005148","0","0","5.80","0.36","1.36","7.52","4.00","Shopee：89000.00Lazada：85000.00","Shopee：79000.00Lazada：75000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.29Lazada：22.59","2.00","","腋窝美白霜，Krim Pemutih Ketiak 腋下霜，Krim Ketiak 私处霜，Krim MISS V, 私处美白霜 Krim Pemutih Miss V","美白，部位美白","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4801","121-JLID00-89","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","幽爽舒柔脱毛膏100g","","通货","日化品","详情","幽爽舒柔脱毛膏100g","54","54","0.00075","0","0","9.80","0.45","1.99","12.24","4.00","Shopee：109000.00Lazada：109000.00","Shopee：99000.00Lazada：99000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.07Lazada：28.07","2.00","","脱毛膏，Krim Penghilang Bulu 私处脱毛膏， Krim Penghilang Bulu miss v 腋下脱毛膏，Krim Penghilang Bulu Ketiak 女性脱毛膏，Krim Penghilang Bulu Wanita 无痛脱毛膏，Krim Penghilang Bulu Tanpa Rasa Sakit 快速脱毛膏 Krim Penghilang Bulu Cepat","脱毛，抑制毛发生长","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4800","121-JLID00-56","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","艾草沐浴露","","通货","日化品","详情","艾草沐浴露500ml","35","35","0.0018304","0","0","5.00","0.75","4.85","10.60","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：22.91Lazada：22.91","2.00","","皮肤美白沐浴露Whitening Body Wash， 去角质沐浴露，Exfoliating Body Wash  清洁沐浴露，Body Wash 祛痘沐浴露Acne Body Wash","皮肤护理，美白，保湿，抗菌，祛痘","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4799","121-JLID00-363","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","瞬肌-臻颜嫩肤精华液40ml","","自主品牌","日化品","自主品牌","40ml","72","72","0.00043166419753086","0","0","6.50","0.30","1.14","7.94","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：23.87Lazada：23.87","2.00","","美白精华液，Serum Pemutih 抗衰老精华液，Serum Anti-Penuaan 缩小毛孔精华液， Serum Pengecil Pori-pori 去痘印精华液Serum Penghilang Bekas Jerawat","美白，抗衰老，缩小毛孔，去痘印","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4798","121-JLID00-213","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","冰菊竹炭吸黑头面膜","","通货","日化品","详情","120g","96","96","0.00051390625","0","0","5.00","0.65","1.36","7.01","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.8Lazada：24.8","2.00","","撕拉面膜，Peeling Mask, 美白面膜，Whitening Mask去黑头面膜 Masker Wajah Penghilang Komedo","去黑头，美白","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4797","121-JLID00-38预备","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","嫩红素10ml","","通货","日化品","详情","常规","无固定","0","0.000119691","0","0","4.50","0.35","0.32","5.17","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.34Lazada：28.34","2.00","","美白精华液，Serum Pemutih 腋下美白精华液，Serum Pemutih Ketiak 私处美白精华液Serum Pemutih Missv","美白，保湿，去角质","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4796","121-JLID00-124","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","栢豫耳康液20ml","","通货","日化品","详情","20ml","240","240","0.00061839375","0","0","5.50","0.44","1.64","7.58","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.93Lazada：25.93","2.00","","滴耳液，Obat Telinga Sakit 耵 聍液，Obat Telinga Sakit 去耳垢液 Obat Telinga Sakit","去耳垢，耳道清洁","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4795","121-JLID00-142","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","澳鑫来克疣膏20","","通货","日化品","详情","20","200","200","0.00020124","0","0","6.00","0.40","0.53","6.93","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：29.13Lazada：29.13","2.00","","去疣霜Krim Kutil","疣","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4794","121-JLID00-60","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","玫瑰精华眼霜60g","","通货","日化品","详情","60g","144","144","0.00050934722222222","0","0","4.00","0.35","1.35","5.70","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.81Lazada：27.81","2.00","","抗蓝光眼霜，Anti-Blue Light Eye Cream 黑眼圈眼霜， Dark Circles Eye Cream 美白眼霜，Whitening Eye Cream 抗衰老眼霜Anti-Aging Eye Cre","保湿,补水,紧致，美白，黑眼圈，皱纹，眼袋","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4793","121-JLID00-258","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","防脱育发洗发露250ml","","通货","日化品","详情","防脱育发洗发露250ml","60","60","0.00094809","0","0","2.60","0.79","2.51","5.90","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.91Lazada：25.91","2.00","","控油洗发水，Oil Control Shampoo 去屑洗发水，Anti-Dandruff Shampoo黑发洗发水，Black Hair Shampoo 防脱发洗发水Anti-Hair Loss Shampoo","清爽控油，头发乌黑浓密，去屑止痒，生发防脱发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4792","121-JLID00-172","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","莱蔻粉底液40gBB霜40g深肤色","","通货","日化品","详情","40g深肤色","192","192","0.00034125","0","0","5.50","0.57","0.90","6.97","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.54Lazada：26.54","2.00","","遮瑕霜，Concealer, 美白粉底液 Whitening Foundation","美白，遮瑕","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4791","121-JLID00-66","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","臻羞精华霜","","通货","日化品","详情","50g","240","240","0.00033619591836735","0","0","5.00","0.71","0.89","6.60","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：22.66Lazada：22.66","2.00","","去疤精华，SERUM PENGHILANG BEKAS 去疤霜CREAM PENGHILANG BEKAS","去疤，妊娠纹，痘印","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4790","121-JLID00-23","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","G232 10ml鼻子精油（彩盒）","","通货","日化品","详情","G232 10ml鼻子精油（彩盒）","500","500","0.000452088","0","0","4.50","0.85","1.20","6.55","4.00","Shopee：94000.00Lazada：94000.00","Shopee：84000.00Lazada：84000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.38Lazada：27.38","2.00","","鼻子精华液，Serum pemancung hidung鼻梁精华液，Serum pemancung hidung鼻子提高精华Serum  hidung","鼻子提高","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4789","121-JLID00-362","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","舒佗巧巧纤体塑身霜80g 纤","","通货","日化品","详情","80g 纤","175","175","0.000312","0","0","4.80","0.30","0.83","5.93","4.00","Shopee：99000.00Lazada：89000.00","Shopee：89000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.13Lazada：25.88","2.00","","塑身霜，krim pelangsing瘦身霜，krim pelangsing减脂霜Slimming Cream 按摩膏Slimming Cream","身体塑形，肚腩塑形","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4787","121-JLID00-358","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","SADOER骨胶原抗皱身体乳300g","","通货","日化品","详情","SADOER骨胶原抗皱身体乳300g","60","60","0.0010868","0","0","3.00","0.72","2.88","6.60","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.91Lazada：26.91","2.00","","骨胶原抗皱身体乳Collagen body lotion ，皮肤修复身体乳Lotion Kulit Kusam","抗皱，滋润保湿，秋冬补水，清爽丝滑，不油腻","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
